case_id,case_type,court,court_hierarchy,state,sector,filing_date,disposal_date,duration_months,claim_amount_lakhs,claimant_lawyer_win_rate,respondent_is_govt,respondent_is_psu,num_prior_adjournments,has_interim_order,represented_by_senior_counsel,favourable_outcome,disposal_category,realisation_pct,filing_year,filing_quarter,case_age_months,log_claim_amount,claim_bucket,court_avg_duration,court_avg_win_rate,adjournment_density,case_type_enc,court_enc,state_enc,sector_enc,claim_bucket_enc
SYNTH-01086,Labour / Employment,High Court (Original),3,West Bengal,Telecom,2010-04-22,2012-06-10,26,108.59,0.34,0,0,28,0,1,1,Decree in favour of plaintiff,,2010,2,193.06666666666666,4.696746129475301,50-200L,36.0,0.45454545454545453,0.14502762430939226,8,5,9,9,2
SYNTH-01087,Appeal (HC),High Court (Original),3,Telangana,IT / Technology,2021-10-07,2022-10-02,12,22.72,0.52,0,0,25,1,1,0,Settlement / Compromise,,2021,4,53.53333333333333,3.1663185741295248,10-50L,36.0,0.45454545454545453,0.4669987546699876,0,5,7,3,1
SYNTH-01088,Arbitration,Consumer Forum (State),2,Gujarat,Energy,2018-05-03,2020-07-21,27,13.95,0.56,0,0,13,0,0,0,Decree in favour of defendant,,2018,2,95.3,2.7047112998366956,10-50L,27.0,0.4752475247524752,0.13641133263378805,1,2,1,1,1
SYNTH-01089,CIRP (IBC),NCLT,2,Rajasthan,Real Estate,2020-05-19,2021-11-10,18,20.05,0.37,0,0,8,1,0,0,Dismissed on merits,1.07,2020,2,70.4,3.0469005601283903,10-50L,29.0,0.44669117647058826,0.11363636363636363,2,7,5,7,1
SYNTH-01090,Commercial Dispute,NCLAT,3,Maharashtra,Energy,2014-01-08,2016-04-27,28,21.97,0.33,1,0,19,0,1,0,Dismissed for default,,2014,1,147.83333333333334,3.134189016701007,10-50L,18.0,0.4585635359116022,0.12852311161217586,4,6,3,1,1
SYNTH-01091,Arbitration,Consumer Forum (District),1,Gujarat,Real Estate,2012-02-15,2014-03-06,25,0.89,0.28,0,0,22,0,0,1,Decree in favour of plaintiff,,2012,1,170.93333333333334,0.636576829071551,<10L,20.0,0.49544626593806923,0.12870514820592824,1,1,1,7,3
SYNTH-01092,Specific Performance,High Court (Appeal),3,Telangana,Energy,2016-05-17,2019-01-02,32,24.79,0.7,0,0,19,0,0,1,Settlement / Compromise,,2016,2,119.16666666666667,3.2499868198932536,10-50L,42.0,0.46953405017921146,0.15944055944055943,12,4,7,1,1
SYNTH-01093,Appeal (HC),Consumer Forum (State),2,Karnataka,Energy,2014-07-18,2019-02-22,56,30.64,0.29,0,0,17,1,0,1,Decree in favour of plaintiff,,2014,3,141.46666666666667,3.4544221428994533,10-50L,27.0,0.4752475247524752,0.12016965127238455,0,2,2,1,1
SYNTH-01094,Arbitration,Supreme Court,4,Tamil Nadu,Manufacturing,2016-03-21,2022-02-18,72,67.48,0.78,0,0,30,1,1,0,Withdrawn,,2016,1,121.06666666666666,4.226541731833486,50-200L,60.0,0.44227642276422763,0.24779735682819384,1,8,6,5,2
SYNTH-01095,Labour / Employment,Commercial Court,2,Uttar Pradesh,Telecom,2013-04-15,2013-12-11,8,172.83,0.33,0,1,4,0,1,1,Decree in favour of plaintiff,,2013,2,156.76666666666668,5.158077810133449,50-200L,24.0,0.5288966725043783,0.025515628322347435,8,0,8,9,2
SYNTH-01096,Appeal (HC),Supreme Court,4,Rajasthan,Healthcare,2020-07-31,2026-01-01,66,117.03,0.43,0,0,35,0,0,0,Transferred,,2020,3,67.96666666666667,4.770938829440977,50-200L,60.0,0.44227642276422763,0.5149583128984796,0,8,5,2,2
SYNTH-01097,IP Infringement,NCLT,2,Telangana,Infrastructure,2021-09-16,2039-03-16,213,2.4,0.42,1,0,13,0,0,1,Settlement / Compromise,,2021,3,54.233333333333334,1.2237754316221157,<10L,29.0,0.44669117647058826,0.23970497848801475,6,7,7,4,3
SYNTH-01098,Liquidation (IBC),Supreme Court,4,Karnataka,Real Estate,2019-11-27,2031-07-27,142,35.48,0.52,0,0,35,0,0,0,Dismissed on merits,0.09,2019,4,76.2,3.5967641652061304,10-50L,60.0,0.44227642276422763,0.45931758530183725,9,8,2,7,1
SYNTH-01099,IP Infringement,NCLAT,3,Tamil Nadu,Retail,2020-06-15,2021-07-10,13,89.5,0.67,0,0,39,0,0,0,Withdrawn,,2020,2,69.5,4.505349850705881,50-200L,18.0,0.4585635359116022,0.5611510791366906,6,6,6,8,2
SYNTH-01100,Injunction,NCLAT,3,Gujarat,IT / Technology,2010-03-29,2010-11-24,8,168.32,0.36,0,0,37,1,1,1,Decree in favour of plaintiff,,2010,1,193.86666666666667,5.1317904156527225,50-200L,18.0,0.4585635359116022,0.19085281980742777,7,6,1,3,2
SYNTH-01101,Civil Suit,Consumer Forum (State),2,Telangana,Real Estate,2016-02-15,2017-12-06,22,10.02,0.27,0,0,2,0,0,1,Settlement / Compromise,,2016,1,122.23333333333333,2.3997118037247684,10-50L,27.0,0.4752475247524752,0.01636214889555495,3,2,7,7,1
SYNTH-01102,IP Infringement,District Court,1,Uttar Pradesh,Banking & Finance,2020-07-23,2023-09-06,38,359.86,0.8,0,0,30,0,0,0,Dismissed on merits,,2020,3,68.23333333333333,5.8884900714801525,0.2-1Cr,47.0,0.4567219152854512,0.4396678065461651,6,3,8,0,0
SYNTH-01103,Arbitration,District Court,1,West Bengal,Banking & Finance,2010-08-25,2013-08-09,36,93.47,0.59,0,0,11,0,1,0,Transferred,,2010,3,188.9,4.548282323781043,50-200L,47.0,0.4567219152854512,0.05823186871360508,1,3,9,0,2
SYNTH-01104,CIRP (IBC),District Court,1,Gujarat,Healthcare,2011-05-26,2014-02-09,33,170.18,0.42,0,0,12,0,0,0,Transferred,2.65,2011,2,179.76666666666668,5.142715634453464,50-200L,47.0,0.4567219152854512,0.0667531985907658,2,3,1,2,2
SYNTH-01105,Writ (HC),High Court (Original),3,Uttar Pradesh,Infrastructure,2018-03-20,2021-05-03,38,63.25,0.53,0,0,3,1,0,0,Dismissed for default,,2018,1,96.76666666666667,4.162781723775329,50-200L,36.0,0.45454545454545453,0.031002411298656562,13,5,8,4,2
SYNTH-01106,Money Recovery,NCLT,2,Delhi,IT / Technology,2013-11-14,2018-07-21,57,18.57,0.49,0,0,32,0,0,0,Transferred,2.82,2013,4,149.66666666666666,2.9739977814079848,10-50L,29.0,0.44669117647058826,0.21380846325167038,10,7,0,3,1
SYNTH-01107,Liquidation (IBC),NCLT,2,Maharashtra,Banking & Finance,2017-11-12,2020-05-30,31,79.71,0.31,0,0,5,0,0,0,Transferred,5.16,2017,4,101.03333333333333,4.390862483336281,50-200L,29.0,0.44669117647058826,0.04948861761794787,9,7,3,0,2
SYNTH-01108,Consumer Dispute,High Court (Original),3,Gujarat,Telecom,2011-12-09,2013-05-02,17,201.09,0.35,0,0,10,0,0,0,Settlement / Compromise,,2011,4,173.2,5.3087131427301575,0.2-1Cr,36.0,0.45454545454545453,0.05773672055427252,5,5,1,9,0
SYNTH-01109,Consumer Dispute,Commercial Court,2,Telangana,Real Estate,2015-07-15,2017-02-04,19,14.38,0.42,0,0,12,0,0,1,Decree in favour of plaintiff,,2015,3,129.4,2.733067964077498,10-50L,24.0,0.5288966725043783,0.0927357032457496,5,0,7,7,1
SYNTH-01110,Consumer Dispute,Supreme Court,4,Tamil Nadu,Infrastructure,2016-06-09,2024-04-28,96,203.18,0.35,1,0,14,0,0,0,Withdrawn,,2016,2,118.4,5.31900195774087,0.2-1Cr,60.0,0.44227642276422763,0.11824324324324324,5,8,6,4,0
SYNTH-01111,Specific Performance,NCLT,2,Karnataka,Real Estate,2019-11-11,2024-12-14,62,22.07,0.4,0,0,22,0,0,1,Settlement / Compromise,,2019,4,76.73333333333333,3.138533072185662,10-50L,29.0,0.44669117647058826,0.2867072111207645,12,7,2,7,1
SYNTH-01112,Injunction,Supreme Court,4,Uttar Pradesh,Energy,2014-09-22,2019-01-29,53,4.67,0.8,0,0,18,1,0,1,Decree in favour of plaintiff,,2014,3,139.26666666666668,1.7351891177396608,<10L,60.0,0.44227642276422763,0.1292484442316898,7,8,8,1,3
SYNTH-01113,Money Recovery,NCLT,2,Karnataka,Telecom,2021-07-06,2023-06-26,24,243.44,0.68,0,0,2,0,0,1,Settlement / Compromise,70.85,2021,3,56.63333333333333,5.498969880026714,0.2-1Cr,29.0,0.44669117647058826,0.03531489111241907,10,7,2,9,0
SYNTH-01114,CIRP (IBC),High Court (Original),3,Gujarat,Real Estate,2017-03-30,2018-11-20,20,88.77,0.45,0,0,2,1,1,1,Decree in favour of plaintiff,21.03,2017,1,108.6,4.497250843768597,50-200L,36.0,0.45454545454545453,0.01841620626151013,2,5,1,7,2
SYNTH-01115,Commercial Dispute,High Court (Original),3,Karnataka,Real Estate,2020-08-31,2024-05-12,45,41.25,0.43,0,0,22,1,0,0,Settlement / Compromise,,2020,3,66.93333333333334,3.7436043538031827,10-50L,36.0,0.45454545454545453,0.3286852589641434,4,5,2,7,1
SYNTH-01116,Labour / Employment,Consumer Forum (District),1,Gujarat,Others,2020-03-28,2020-11-23,8,333.28,0.58,0,0,30,0,0,1,Settlement / Compromise,,2020,1,72.13333333333334,5.811978965133235,0.2-1Cr,20.0,0.49544626593806923,0.4158964879852125,8,1,1,6,0
SYNTH-01117,CIRP (IBC),NCLAT,3,Telangana,Others,2018-12-31,2021-02-18,26,109.95,0.42,0,0,32,1,0,0,Dismissed on merits,3.61,2018,4,87.23333333333333,4.709079649378603,50-200L,18.0,0.4585635359116022,0.3668322506687046,2,6,7,6,2
SYNTH-01118,Writ (HC),Supreme Court,4,Tamil Nadu,Others,2010-08-22,2013-09-05,37,750.73,0.34,0,0,38,0,0,0,Dismissed on merits,,2010,3,189.0,6.622377216925439,0.2-1Cr,60.0,0.44227642276422763,0.20105820105820105,13,8,6,6,0
SYNTH-01119,Injunction,High Court (Original),3,Karnataka,Telecom,2017-06-22,2022-02-26,57,38.29,0.68,1,1,9,0,0,0,Dismissed on merits,,2017,2,105.8,3.6709700335703683,10-50L,36.0,0.45454545454545453,0.08506616257088848,7,5,2,9,1
SYNTH-01120,Appeal (HC),District Court,1,Maharashtra,Manufacturing,2013-04-23,2020-03-17,84,10.39,0.36,0,0,11,1,0,0,Settlement / Compromise,,2013,2,156.5,2.432735777459091,10-50L,47.0,0.4567219152854512,0.07028753993610223,0,3,3,5,1
SYNTH-01121,Appeal (HC),High Court (Original),3,Rajasthan,Retail,2018-05-24,2020-04-13,23,21.91,0.25,0,1,35,0,0,0,Withdrawn,,2018,2,94.6,3.1315734964654043,10-50L,36.0,0.45454545454545453,0.3699788583509514,0,5,5,8,1
SYNTH-01122,Consumer Dispute,Consumer Forum (District),1,Telangana,Retail,2015-06-12,2016-09-04,15,11.19,0.67,1,0,8,0,0,0,Withdrawn,,2015,2,130.5,2.5006159434931803,10-50L,20.0,0.49544626593806923,0.06130268199233716,5,1,7,8,1
SYNTH-01123,Liquidation (IBC),Supreme Court,4,Tamil Nadu,Healthcare,2011-08-11,2020-08-23,110,37.03,0.44,0,0,1,1,0,0,Dismissed on merits,0.45,2011,3,177.2,3.638375321940168,10-50L,60.0,0.44227642276422763,0.0056433408577878106,9,8,6,2,1
SYNTH-01124,Arbitration,NCLAT,3,Tamil Nadu,Real Estate,2021-03-31,2024-09-11,42,3.1,0.7,0,0,4,0,1,0,Settlement / Compromise,,2021,1,59.86666666666667,1.410986973710262,<10L,18.0,0.4585635359116022,0.06681514476614699,1,6,6,7,3
SYNTH-01125,Specific Performance,High Court (Appeal),3,Rajasthan,Real Estate,2019-10-07,2023-01-19,40,7.01,0.3,0,0,9,1,0,1,Decree in favour of plaintiff,,2019,4,77.9,2.080690761080268,<10L,42.0,0.46953405017921146,0.11553273427471115,12,4,5,7,3
SYNTH-01126,Commercial Dispute,NCLT,2,Maharashtra,Retail,2014-01-10,2020-09-05,81,214.23,0.34,0,0,29,0,0,0,Dismissed for default,,2014,1,147.76666666666668,5.371707223776088,0.2-1Cr,29.0,0.44669117647058826,0.1962553575456801,4,7,3,8,0
SYNTH-01127,Injunction,District Court,1,West Bengal,Retail,2017-02-26,2021-04-06,50,363.42,0.32,0,0,0,0,0,0,Settlement / Compromise,,2017,1,109.66666666666667,5.898307048621732,0.2-1Cr,47.0,0.4567219152854512,0.0,7,3,9,8,0
SYNTH-01128,Specific Performance,District Court,1,Gujarat,Energy,2019-07-14,2022-01-29,31,123.37,0.39,0,0,28,0,0,1,Settlement / Compromise,,2019,3,80.73333333333333,4.82326099366565,50-200L,47.0,0.4567219152854512,0.3468208092485549,12,3,1,1,2
SYNTH-01129,Money Recovery,NCLAT,3,Punjab,IT / Technology,2014-01-05,2015-07-29,19,81.13,0.79,0,0,5,1,0,0,Withdrawn,5.02,2014,1,147.93333333333334,4.408303357752101,50-200L,18.0,0.4585635359116022,0.0337990085624155,10,6,4,3,2
SYNTH-01130,Liquidation (IBC),High Court (Appeal),3,Punjab,Healthcare,2020-03-16,2021-09-07,18,12.93,0.49,0,1,31,0,1,1,Decree in favour of plaintiff,30.94,2020,1,72.53333333333333,2.6340447877917144,10-50L,42.0,0.46953405017921146,0.427389705882353,9,4,4,2,1
SYNTH-01131,Commercial Dispute,NCLT,2,Delhi,Telecom,2017-07-27,2022-10-29,64,134.72,0.62,0,1,17,1,0,1,Decree in favour of plaintiff,,2017,3,104.63333333333334,4.910593939916029,50-200L,29.0,0.44669117647058826,0.1624721248805352,4,7,0,9,2
SYNTH-01132,Specific Performance,NCLAT,3,Maharashtra,Infrastructure,2010-10-19,2012-04-11,18,39.71,0.58,0,1,25,1,1,1,Decree in favour of plaintiff,,2010,4,187.06666666666666,3.7064737625148876,10-50L,18.0,0.4585635359116022,0.13364219529579474,12,6,3,4,1
SYNTH-01133,Appeal (HC),High Court (Original),3,Uttar Pradesh,Others,2021-01-25,2022-11-16,22,61.33,0.49,0,0,39,1,0,1,Decree in favour of plaintiff,,2021,1,62.03333333333333,4.132442850820759,50-200L,36.0,0.45454545454545453,0.6286942504030092,0,5,8,6,2
SYNTH-01134,Civil Suit,Consumer Forum (District),1,Uttar Pradesh,Banking & Finance,2011-09-19,2013-07-10,22,8.48,0.43,1,0,40,0,1,0,Transferred,,2011,3,175.9,2.2491843162669305,<10L,20.0,0.49544626593806923,0.2274019329164298,3,1,8,0,3
SYNTH-01135,Appeal (HC),NCLAT,3,Maharashtra,Retail,2016-10-09,2018-07-01,21,43.25,0.48,1,0,16,0,0,0,Settlement / Compromise,,2016,4,114.33333333333333,3.7898553714539385,10-50L,18.0,0.4585635359116022,0.13994169096209913,0,6,3,8,1
SYNTH-01136,Labour / Employment,Commercial Court,2,Delhi,Healthcare,2014-04-19,2015-01-14,9,15.02,0.56,0,0,34,0,0,1,Settlement / Compromise,,2014,2,144.46666666666667,2.7738379416402132,10-50L,24.0,0.5288966725043783,0.23534840793724043,8,0,0,2,1
SYNTH-01137,Partition,Consumer Forum (District),1,Karnataka,IT / Technology,2019-10-20,2021-02-11,16,926.61,0.4,0,0,32,0,0,0,Withdrawn,,2019,4,77.46666666666667,6.832611385832108,0.2-1Cr,20.0,0.49544626593806923,0.41308089500860584,11,1,2,3,0
SYNTH-01138,Civil Suit,NCLT,2,Gujarat,Banking & Finance,2019-02-18,2022-05-03,39,7.37,0.36,0,0,17,1,0,0,Withdrawn,,2019,1,85.6,2.124653884501384,<10L,29.0,0.44669117647058826,0.19859813084112152,3,7,1,0,3
SYNTH-01139,Partition,High Court (Appeal),3,Punjab,Healthcare,2010-05-29,2014-10-05,53,5.36,0.64,0,0,38,0,0,0,Decree in favour of defendant,,2010,2,191.83333333333334,1.8500283773520307,<10L,42.0,0.46953405017921146,0.19808861859252822,11,4,4,2,3
SYNTH-01140,Commercial Dispute,Consumer Forum (State),2,Rajasthan,Manufacturing,2020-09-01,2024-08-11,48,26.93,0.76,1,0,22,0,1,1,Decree in favour of plaintiff,,2020,3,66.9,3.3297013799570854,10-50L,27.0,0.4752475247524752,0.3288490284005979,4,2,5,5,1
SYNTH-01141,Consumer Dispute,Consumer Forum (State),2,Uttar Pradesh,Healthcare,2013-10-24,2015-12-13,26,398.89,0.62,0,1,36,0,0,1,Decree in favour of plaintiff,,2013,4,150.36666666666667,5.9911895092885485,0.2-1Cr,27.0,0.4752475247524752,0.23941476391044114,5,2,8,2,0
SYNTH-01142,Partition,Commercial Court,2,Karnataka,Others,2021-11-17,2022-11-12,12,6.71,0.45,0,0,29,1,0,0,Decree in favour of defendant,,2021,4,52.166666666666664,2.0425181875752383,<10L,24.0,0.5288966725043783,0.5559105431309904,11,0,2,6,3
SYNTH-01143,Writ (HC),NCLAT,3,Tamil Nadu,Retail,2019-09-06,2020-09-30,13,259.19,0.48,0,0,18,0,0,0,Dismissed for default,,2019,3,78.93333333333334,5.561412133364474,0.2-1Cr,18.0,0.4585635359116022,0.22804054054054054,13,6,6,8,0
SYNTH-01144,Injunction,Consumer Forum (State),2,Telangana,Infrastructure,2018-06-28,2019-07-23,13,0.78,0.58,0,1,13,1,1,1,Settlement / Compromise,,2018,2,93.43333333333334,0.5766133643039938,<10L,27.0,0.4752475247524752,0.13913663931501963,7,2,7,4,3
SYNTH-01145,Labour / Employment,High Court (Original),3,Maharashtra,Healthcare,2018-12-30,2021-04-18,28,124.91,0.55,0,0,38,1,0,0,Settlement / Compromise,,2018,4,87.26666666666667,4.835567366013609,50-200L,36.0,0.45454545454545453,0.43544690603514136,8,5,3,2,2
SYNTH-01146,Liquidation (IBC),Consumer Forum (State),2,Karnataka,Infrastructure,2021-12-11,2026-02-18,51,27.26,0.47,0,0,29,1,0,0,Settlement / Compromise,6.37,2021,4,51.36666666666667,3.3414473772563813,10-50L,27.0,0.4752475247524752,0.5645684620376379,9,2,2,4,1
SYNTH-01147,Specific Performance,Supreme Court,4,Punjab,Retail,2010-01-28,2011-08-21,19,72.65,0.54,0,0,11,0,1,0,Decree in favour of defendant,,2010,1,195.86666666666667,4.299324142908639,50-200L,60.0,0.44227642276422763,0.056160653505786244,12,8,4,8,2
SYNTH-01148,Commercial Dispute,Supreme Court,4,Punjab,Retail,2014-03-28,2020-05-25,75,25.41,0.6,0,0,39,0,1,1,Settlement / Compromise,,2014,1,145.2,3.273742726309041,10-50L,60.0,0.44227642276422763,0.26859504132231404,4,8,4,8,1
SYNTH-01149,Arbitration,District Court,1,West Bengal,Energy,2015-08-10,2019-07-20,48,1.31,0.34,0,0,23,1,0,1,Settlement / Compromise,,2015,3,128.53333333333333,0.8372475245337022,<10L,47.0,0.4567219152854512,0.17894190871369295,1,3,9,1,3
SYNTH-01150,IP Infringement,Consumer Forum (State),2,Tamil Nadu,Healthcare,2014-05-01,2015-12-22,20,107.8,0.72,0,0,15,1,0,1,Settlement / Compromise,,2014,2,144.06666666666666,4.689511334421843,50-200L,27.0,0.4752475247524752,0.10411846367422489,6,2,6,2,2
SYNTH-01151,Specific Performance,High Court (Original),3,Tamil Nadu,Infrastructure,2011-06-15,2013-04-05,22,59.65,0.74,0,0,15,0,0,0,Withdrawn,,2011,2,179.1,4.105119635390059,50-200L,36.0,0.45454545454545453,0.08375209380234507,12,5,6,4,2
SYNTH-01152,Liquidation (IBC),Consumer Forum (District),1,Maharashtra,Real Estate,2012-06-29,2014-07-19,25,32.66,0.69,0,0,10,1,0,0,Dismissed for default,1.79,2012,2,166.43333333333334,3.51631018876266,10-50L,20.0,0.49544626593806923,0.06008411776487082,9,1,3,7,1
SYNTH-01153,Appeal (HC),District Court,1,Uttar Pradesh,Banking & Finance,2019-02-11,2024-06-14,65,69.09,0.73,0,0,4,0,0,0,Decree in favour of defendant,,2019,1,85.83333333333333,4.249780130512233,50-200L,47.0,0.4567219152854512,0.04660194174757282,0,3,8,0,2
SYNTH-01154,Consumer Dispute,Consumer Forum (State),2,Delhi,Healthcare,2010-07-14,2012-03-05,20,76.43,0.49,0,1,25,0,0,1,Settlement / Compromise,,2010,3,190.3,4.349374302398632,50-200L,27.0,0.4752475247524752,0.13137151865475563,5,2,0,2,2
SYNTH-01155,Consumer Dispute,Supreme Court,4,Punjab,Banking & Finance,2021-06-22,2028-06-15,85,2.52,0.6,0,0,6,1,0,0,Dismissed for default,,2021,2,57.1,1.2584609896100056,<10L,60.0,0.44227642276422763,0.10507880910683012,5,8,4,0,3
SYNTH-01156,Arbitration,High Court (Original),3,Maharashtra,Telecom,2019-04-06,2024-07-08,64,32.97,0.61,1,0,30,1,1,0,Transferred,,2019,2,84.03333333333333,3.5254777821724925,10-50L,36.0,0.45454545454545453,0.3570011900039667,1,5,3,9,1
SYNTH-01157,Labour / Employment,Consumer Forum (District),1,Punjab,IT / Technology,2015-06-28,2017-06-17,24,328.94,0.67,0,0,21,0,0,0,Dismissed on merits,,2015,2,129.96666666666667,5.798910819747778,0.2-1Cr,20.0,0.49544626593806923,0.1615798922800718,8,1,4,3,0
SYNTH-01158,Labour / Employment,District Court,1,Telangana,Infrastructure,2013-02-21,2015-02-11,24,18.84,0.33,0,0,23,0,0,0,Settlement / Compromise,,2013,1,158.53333333333333,2.987700101856727,10-50L,47.0,0.4567219152854512,0.14507989907485283,8,3,7,4,1
SYNTH-01159,CIRP (IBC),NCLT,2,West Bengal,IT / Technology,2019-11-13,2021-12-02,25,16.85,0.62,0,0,8,1,0,0,Decree in favour of defendant,1.16,2019,4,76.66666666666667,2.8820035082256483,10-50L,29.0,0.44669117647058826,0.10434782608695652,2,7,9,3,1
SYNTH-01160,Civil Suit,High Court (Appeal),3,Uttar Pradesh,Retail,2014-09-30,2021-03-27,79,9.0,0.57,1,1,23,0,0,1,Settlement / Compromise,,2014,3,139.0,2.302585092994046,<10L,42.0,0.46953405017921146,0.16546762589928057,3,4,8,8,3
SYNTH-01161,Writ (HC),Consumer Forum (District),1,Rajasthan,Infrastructure,2013-10-27,2015-02-19,16,87.9,0.78,0,0,32,1,0,1,Settlement / Compromise,,2013,4,150.26666666666668,4.487512142519859,50-200L,20.0,0.49544626593806923,0.21295474711623777,13,1,5,4,2
SYNTH-01162,CIRP (IBC),Consumer Forum (State),2,Tamil Nadu,Infrastructure,2013-12-07,2015-10-28,23,47.46,0.52,0,0,4,1,0,0,Dismissed on merits,0.94,2013,4,148.9,3.8807387153883797,10-50L,27.0,0.4752475247524752,0.026863666890530557,2,2,6,4,1
SYNTH-01163,Writ (HC),NCLT,2,Uttar Pradesh,Manufacturing,2012-09-06,2013-10-31,14,88.45,0.61,0,0,40,0,0,1,Settlement / Compromise,,2012,3,164.13333333333333,4.493679809954728,50-200L,29.0,0.44669117647058826,0.2437043054427295,13,7,8,5,2
SYNTH-01164,Arbitration,High Court (Appeal),3,Uttar Pradesh,Banking & Finance,2010-09-27,2019-01-13,101,56.13,0.47,1,0,4,1,0,1,Decree in favour of plaintiff,,2010,3,187.8,4.045329372736371,50-200L,42.0,0.46953405017921146,0.021299254526091587,1,4,8,0,2
SYNTH-01165,CIRP (IBC),District Court,1,Karnataka,Real Estate,2021-09-23,2026-01-30,53,154.33,0.39,0,0,15,1,0,0,Withdrawn,1.81,2021,3,54.0,5.045551885999816,50-200L,47.0,0.4567219152854512,0.2777777777777778,2,3,2,7,2
SYNTH-01166,Liquidation (IBC),NCLT,2,Telangana,Real Estate,2016-03-23,2018-01-12,22,18.18,0.3,0,0,4,0,1,0,Dismissed for default,2.04,2016,1,121.0,2.953868069455292,10-50L,29.0,0.44669117647058826,0.03305785123966942,9,7,7,7,1
SYNTH-01167,Partition,High Court (Appeal),3,Maharashtra,Manufacturing,2015-06-22,2019-05-02,47,37.61,0.57,0,0,34,0,1,1,Decree in favour of plaintiff,,2015,2,130.16666666666666,3.653511310276145,10-50L,42.0,0.46953405017921146,0.2612035851472471,11,4,3,5,1
SYNTH-01168,Money Recovery,Consumer Forum (District),1,Delhi,Others,2019-11-30,2022-11-14,36,67.39,0.3,0,0,13,0,0,1,Settlement / Compromise,59.02,2019,4,76.1,4.225226615110005,50-200L,20.0,0.49544626593806923,0.17082785808147177,10,1,0,6,2
SYNTH-01169,IP Infringement,Supreme Court,4,Rajasthan,Real Estate,2012-07-02,2017-04-07,58,339.83,0.65,0,0,37,0,0,0,Withdrawn,,2012,3,166.33333333333334,5.831383819249923,0.2-1Cr,60.0,0.44227642276422763,0.22244488977955912,6,8,5,7,0
SYNTH-01170,Labour / Employment,NCLT,2,Telangana,IT / Technology,2019-02-18,2020-01-14,11,67.72,0.58,0,0,32,0,0,1,Decree in favour of plaintiff,,2019,1,85.6,4.230040277676,50-200L,29.0,0.44669117647058826,0.3738317757009346,8,7,7,3,2
SYNTH-01171,Partition,Consumer Forum (State),2,Karnataka,Telecom,2017-08-26,2018-07-22,11,170.64,0.4,0,0,28,1,0,0,Transferred,,2017,3,103.63333333333334,5.145399260123324,50-200L,27.0,0.4752475247524752,0.2701833386941139,11,2,2,9,2
SYNTH-01172,Arbitration,District Court,1,Rajasthan,Healthcare,2021-06-06,2025-02-15,45,102.45,0.51,0,1,27,0,1,0,Settlement / Compromise,,2021,2,57.63333333333333,4.639088404191552,50-200L,47.0,0.4567219152854512,0.4684788895315211,1,3,5,2,2
SYNTH-01173,IP Infringement,Consumer Forum (State),2,Uttar Pradesh,Telecom,2014-02-05,2015-07-30,18,372.11,0.36,1,0,19,0,0,0,Transferred,,2014,1,146.9,5.92187328233376,0.2-1Cr,27.0,0.4752475247524752,0.12933968686181074,6,2,8,9,0
SYNTH-01174,Appeal (HC),Commercial Court,2,Karnataka,Infrastructure,2016-09-24,2020-01-07,40,131.02,0.76,0,0,20,1,0,1,Decree in favour of plaintiff,,2016,3,114.83333333333333,4.882953426260625,50-200L,24.0,0.5288966725043783,0.1741654571843251,0,0,2,4,2
SYNTH-01175,Arbitration,High Court (Original),3,Telangana,Healthcare,2021-08-01,2024-04-17,33,130.29,0.79,0,0,17,1,0,1,Decree in favour of plaintiff,,2021,3,55.766666666666666,4.877408616946019,50-200L,36.0,0.45454545454545453,0.30484160191273163,1,5,7,2,2
SYNTH-01176,Specific Performance,High Court (Original),3,West Bengal,Real Estate,2017-06-26,2019-07-16,25,197.03,0.65,0,0,19,0,0,1,Decree in favour of plaintiff,,2017,2,105.66666666666667,5.288418534368789,50-200L,36.0,0.45454545454545453,0.17981072555205047,12,5,9,7,2
