cirp_id,sector,bench,admission_date,resolution_status,duration_days,admitted_claim_cr,realisation_pct,no_of_financial_creditors,resolution_applicants_received,ip_changed,litigation_pending,favourable_outcome,admission_year,log_admitted_claim,applicants_per_creditor,sector_enc,bench_enc
CIRP-00552,Energy,NCLT Kolkata,2020-03-08,Appeal Pending,330,22.63,,89,6,0,1,0,2020,3.1625170911988163,0.06741573033707865,1,4
CIRP-00553,Healthcare,NCLT Hyderabad,2019-11-08,Appeal Pending,120,27.98,,7,20,0,0,0,2019,3.3666059368925363,2.857142857142857,2,3
CIRP-00554,Others,NCLT Mumbai,2017-04-16,Withdrawn (Sec 12A),478,488.18,48.31,81,7,0,1,1,2017,6.192730519902875,0.08641975308641975,6,5
CIRP-00555,Healthcare,NCLT Kolkata,2022-11-28,Liquidation Order,1057,78.85,1.35,131,12,0,1,0,2022,4.380149874661021,0.0916030534351145,2,4
CIRP-00556,Telecom,NCLT Chennai,2018-01-11,Ongoing,262,316.35,,91,8,0,0,0,2018,5.760005265752479,0.08791208791208792,9,1
CIRP-00557,IT / Technology,NCLT Ahmedabad,2022-03-17,Resolution Plan Approved,775,72.87,35.97,25,20,0,0,1,2022,4.302306791540646,0.8,3,0
CIRP-00558,Banking & Finance,NCLT Kolkata,2018-09-05,Appeal Pending,60,76.52,,130,13,0,0,0,2018,4.350535967582511,0.1,0,4
CIRP-00559,Banking & Finance,NCLT Ahmedabad,2017-08-23,Appeal Pending,522,126.25,,111,3,1,1,0,2017,4.846153655430632,0.02702702702702703,0,0
CIRP-00560,Manufacturing,NCLT Hyderabad,2020-10-16,Ongoing,462,129.29,,2,10,1,0,0,2020,4.86976273521484,5.0,5,3
CIRP-00561,Others,NCLT Delhi,2019-10-16,Withdrawn (Sec 12A),129,98.12,63.57,49,7,1,0,1,2019,4.596331237320887,0.14285714285714285,6,2
CIRP-00562,Energy,NCLT Hyderabad,2017-05-09,Withdrawn (Sec 12A),623,55.69,79.65,132,4,1,0,1,2017,4.037597828336212,0.030303030303030304,1,3
CIRP-00563,Manufacturing,NCLT Hyderabad,2018-08-31,Settled,414,57.57,61.47,12,7,0,0,1,2018,4.070222620101691,0.5833333333333334,5,3
CIRP-00564,Manufacturing,NCLT Kolkata,2020-02-27,Resolution Plan Approved,832,263.16,45.24,93,18,1,0,1,2020,5.576554980171818,0.1935483870967742,5,4
CIRP-00565,Real Estate,NCLT Delhi,2019-01-10,Ongoing,163,264.78,,149,3,0,0,0,2019,5.5826688989033615,0.020134228187919462,7,2
CIRP-00566,Banking & Finance,NCLT Hyderabad,2018-11-13,Withdrawn (Sec 12A),76,3.41,48.98,102,3,0,0,1,2018,1.4838746894587547,0.029411764705882353,0,3
CIRP-00567,Real Estate,NCLT Ahmedabad,2020-01-27,Liquidation Order,339,135.24,2.28,119,7,0,0,0,2020,4.914418036354433,0.058823529411764705,7,0
CIRP-00568,Banking & Finance,NCLT Kolkata,2022-03-01,Appeal Pending,216,91.52,,51,9,0,0,0,2022,4.527424837363238,0.17647058823529413,0,4
CIRP-00569,Healthcare,NCLT Chennai,2019-09-09,Liquidation Order,1081,94.33,9.41,111,0,1,0,0,2019,4.557344556505487,0.0,2,1
CIRP-00570,Telecom,NCLT Ahmedabad,2019-02-25,Liquidation Order,840,543.73,3.83,36,5,0,0,0,2019,6.300290259061719,0.1388888888888889,9,0
CIRP-00571,Infrastructure,NCLT Mumbai,2019-10-15,Withdrawn (Sec 12A),236,58.15,61.99,115,11,0,0,1,2019,4.080076590424396,0.09565217391304348,4,5
CIRP-00572,IT / Technology,NCLT Chennai,2017-07-31,Liquidation Order,70,134.31,1.47,22,1,0,1,0,2017,4.907568442275553,0.045454545454545456,3,1
CIRP-00573,Infrastructure,NCLT Chennai,2020-10-31,Ongoing,115,64.36,,63,20,0,1,0,2020,4.1799104505517475,0.31746031746031744,4,1
CIRP-00574,Telecom,NCLT Chennai,2022-05-17,Resolution Plan Approved,590,3.27,21.43,101,9,1,0,1,2022,1.451613827240533,0.0891089108910891,9,1
CIRP-00575,Infrastructure,NCLT Kolkata,2020-01-11,Liquidation Order,539,124.99,3.29,91,20,0,1,0,2020,4.836202538722539,0.21978021978021978,4,4
CIRP-00576,Manufacturing,NCLT Ahmedabad,2017-07-05,Liquidation Order,479,10.71,3.01,148,6,0,0,0,2017,2.460443177609626,0.04054054054054054,5,0
CIRP-00577,Retail,NCLT Ahmedabad,2018-08-12,Resolution Plan Approved,744,70.31,46.23,49,13,0,0,1,2018,4.267036570040212,0.2653061224489796,8,0
CIRP-00578,Healthcare,NCLT Chennai,2019-03-18,Settled,999,16.17,72.62,138,15,0,0,1,2019,2.843163674909384,0.10869565217391304,2,1
CIRP-00579,Healthcare,NCLT Mumbai,2017-03-01,Withdrawn (Sec 12A),902,944.3,44.05,125,8,0,0,1,2017,6.851502337431339,0.064,2,5
CIRP-00580,Telecom,NCLT Kolkata,2017-07-20,Liquidation Order,239,15.41,3.53,75,19,0,0,0,2017,2.7978909051019993,0.25333333333333335,9,4
CIRP-00581,Healthcare,NCLT Mumbai,2021-08-02,Settled,843,182.56,87.0,36,2,0,1,1,2021,5.212541589526633,0.05555555555555555,2,5
CIRP-00582,IT / Technology,NCLT Hyderabad,2021-10-15,Withdrawn (Sec 12A),285,6.59,46.44,78,6,0,0,1,2021,2.0268315914075385,0.07692307692307693,3,3
CIRP-00583,Real Estate,NCLT Ahmedabad,2020-04-10,Ongoing,334,5.01,,134,12,0,0,0,2020,1.7934247485471162,0.08955223880597014,7,0
CIRP-00584,Telecom,NCLT Ahmedabad,2018-06-27,Withdrawn (Sec 12A),860,456.79,70.51,143,4,0,0,1,2018,6.126410563680066,0.027972027972027972,9,0
CIRP-00585,Retail,NCLT Delhi,2021-03-01,Withdrawn (Sec 12A),1096,18.21,63.64,3,15,0,1,1,2021,2.955430976780465,5.0,8,2
CIRP-00586,Manufacturing,NCLT Mumbai,2022-07-09,Withdrawn (Sec 12A),865,34.14,79.01,17,2,0,0,1,2022,3.559340082758951,0.11764705882352941,5,5
CIRP-00587,Telecom,NCLT Delhi,2022-03-11,Appeal Pending,384,4.87,,74,14,0,0,0,2022,1.7698546338400052,0.1891891891891892,9,2
CIRP-00588,Real Estate,NCLT Kolkata,2022-07-01,Withdrawn (Sec 12A),988,79.25,51.76,71,2,0,1,1,2022,4.385146762010125,0.028169014084507043,7,4
CIRP-00589,Real Estate,NCLT Chennai,2022-02-11,Withdrawn (Sec 12A),473,362.88,78.13,67,13,0,1,1,2022,5.896824142953861,0.19402985074626866,7,1
CIRP-00590,Infrastructure,NCLT Delhi,2018-01-03,Withdrawn (Sec 12A),695,6.01,59.07,106,10,1,1,1,2018,1.9473377010464987,0.09433962264150944,4,2
CIRP-00591,Healthcare,NCLT Ahmedabad,2020-01-21,Appeal Pending,409,28.04,,5,14,0,1,0,2020,3.3686741899565953,2.8,2,0
CIRP-00592,Telecom,NCLT Mumbai,2017-12-19,Resolution Plan Approved,901,307.12,50.81,93,20,0,1,1,2017,5.730489317484765,0.21505376344086022,9,5
CIRP-00593,Healthcare,NCLT Delhi,2022-02-03,Withdrawn (Sec 12A),343,123.23,72.85,90,4,0,0,1,2022,4.822134686225586,0.044444444444444446,2,2
CIRP-00594,Retail,NCLT Delhi,2017-08-04,Settled,540,80.0,58.89,140,2,0,0,1,2017,4.394449154672439,0.014285714285714285,8,2
CIRP-00595,IT / Technology,NCLT Hyderabad,2020-08-12,Liquidation Order,359,101.19,6.62,22,13,0,0,0,2020,4.626833825624118,0.5909090909090909,3,3
CIRP-00596,Retail,NCLT Mumbai,2017-01-28,Ongoing,327,119.03,,68,16,0,1,0,2017,4.787741711537254,0.23529411764705882,8,5
CIRP-00597,Infrastructure,NCLT Mumbai,2021-08-20,Withdrawn (Sec 12A),262,60.82,60.16,134,12,0,0,1,2021,4.124226936703971,0.08955223880597014,4,5
CIRP-00598,Others,NCLT Ahmedabad,2022-09-23,Withdrawn (Sec 12A),916,92.42,43.81,109,13,0,0,1,2022,4.537105455073962,0.11926605504587157,6,0
CIRP-00599,Healthcare,NCLT Kolkata,2018-02-25,Appeal Pending,194,80.44,,18,20,0,0,0,2018,4.399866552802212,1.1111111111111112,2,4
CIRP-00600,Retail,NCLT Delhi,2022-04-23,Withdrawn (Sec 12A),1014,2.36,71.41,10,12,0,1,1,2022,1.2119409739751128,1.2,8,2
CIRP-00601,Energy,NCLT Kolkata,2022-01-02,Resolution Plan Approved,961,21.14,53.11,131,14,0,1,1,2022,3.0973859272804907,0.10687022900763359,1,4
CIRP-00602,Healthcare,NCLT Delhi,2018-09-21,Withdrawn (Sec 12A),534,73.61,74.25,121,2,0,1,1,2018,4.312274546483423,0.01652892561983471,2,2
CIRP-00603,Healthcare,NCLT Kolkata,2020-09-29,Withdrawn (Sec 12A),917,67.1,65.55,75,17,0,1,1,2020,4.220977213155467,0.22666666666666666,2,4
CIRP-00604,IT / Technology,NCLT Mumbai,2022-09-29,Resolution Plan Approved,596,84.41,34.17,17,8,0,0,1,2022,4.4474631899580555,0.47058823529411764,3,5
CIRP-00605,Energy,NCLT Kolkata,2017-03-09,Appeal Pending,111,113.83,,44,11,0,0,0,2017,4.743452773788098,0.25,1,4
CIRP-00606,Banking & Finance,NCLT Ahmedabad,2018-10-20,Withdrawn (Sec 12A),591,31.11,56.36,106,9,1,1,1,2018,3.4691675081014224,0.08490566037735849,0,0
CIRP-00607,Energy,NCLT Kolkata,2019-12-16,Liquidation Order,955,154.21,2.88,78,13,0,0,0,2019,5.044779038663093,0.16666666666666666,1,4
CIRP-00608,Real Estate,NCLT Hyderabad,2022-11-22,Ongoing,592,649.41,,46,11,0,0,0,2022,6.477602933269156,0.2391304347826087,7,3
CIRP-00609,IT / Technology,NCLT Kolkata,2017-03-17,Appeal Pending,477,18.64,,68,11,1,0,0,2017,2.97756830292632,0.16176470588235295,3,4
CIRP-00610,Telecom,NCLT Kolkata,2020-09-17,Settled,315,8.35,77.54,139,14,0,0,1,2020,2.2353763433005955,0.10071942446043165,9,4
CIRP-00611,Banking & Finance,NCLT Hyderabad,2018-06-15,Liquidation Order,996,7.04,1.46,131,1,0,1,0,2018,2.0844290831908747,0.007633587786259542,0,3
CIRP-00612,Retail,NCLT Delhi,2019-09-26,Settled,736,60.67,69.25,135,17,0,0,1,2019,4.1217975890034015,0.1259259259259259,8,2
CIRP-00613,Infrastructure,NCLT Kolkata,2022-12-27,Ongoing,542,65.63,,42,10,0,0,0,2022,4.199154926574446,0.23809523809523808,4,4
CIRP-00614,Telecom,NCLT Delhi,2022-05-10,Settled,716,45.22,53.66,150,12,0,0,1,2022,3.8334126048462345,0.08,9,2
CIRP-00615,Energy,NCLT Delhi,2021-12-27,Ongoing,574,20.02,,125,8,0,1,0,2021,3.045474365448805,0.064,1,2
CIRP-00616,Manufacturing,NCLT Kolkata,2019-04-13,Settled,398,75.82,62.73,22,14,0,1,1,2019,4.341465022917759,0.6363636363636364,5,4
CIRP-00617,Others,NCLT Chennai,2018-10-12,Appeal Pending,543,60.74,,136,15,0,0,0,2018,4.122932019074013,0.11029411764705882,6,1
CIRP-00618,Telecom,NCLT Chennai,2019-01-23,Withdrawn (Sec 12A),981,33.19,60.2,102,13,0,0,1,2019,3.5319332036512097,0.12745098039215685,9,1
CIRP-00619,Energy,NCLT Ahmedabad,2017-08-15,Resolution Plan Approved,674,340.25,43.81,6,16,0,1,1,2017,5.8326153464991695,2.6666666666666665,1,0
CIRP-00620,Real Estate,NCLT Kolkata,2022-09-05,Resolution Plan Approved,1035,87.97,19.46,146,0,0,0,1,2022,4.488299234256676,0.0,7,4
CIRP-00621,Energy,NCLT Delhi,2018-04-17,Ongoing,266,24.73,,44,4,0,0,0,2018,3.2476576262936527,0.09090909090909091,1,2
CIRP-00622,Retail,NCLT Kolkata,2021-07-28,Ongoing,346,117.88,,5,8,0,0,0,2021,4.778114580969449,1.6,8,4
CIRP-00623,Infrastructure,NCLT Chennai,2019-11-16,Liquidation Order,913,13.59,2.19,7,3,0,0,0,2019,2.6803363625346943,0.42857142857142855,4,1
CIRP-00624,Retail,NCLT Chennai,2021-06-23,Withdrawn (Sec 12A),499,79.79,73.3,34,2,0,1,1,2021,4.391853195491617,0.058823529411764705,8,1
CIRP-00625,Infrastructure,NCLT Chennai,2021-05-23,Withdrawn (Sec 12A),579,98.57,62.46,36,3,0,0,1,2021,4.600860914399993,0.08333333333333333,4,1
CIRP-00626,Real Estate,NCLT Mumbai,2021-01-15,Liquidation Order,779,73.29,1.88,87,12,0,1,0,2021,4.307976353163715,0.13793103448275862,7,5
CIRP-00627,Retail,NCLT Ahmedabad,2021-02-19,Resolution Plan Approved,1003,149.94,44.37,32,15,0,0,1,2021,5.016882406856722,0.46875,8,0
CIRP-00628,Others,NCLT Kolkata,2021-10-07,Withdrawn (Sec 12A),829,12.86,75.83,137,8,0,1,1,2021,2.6290069937617573,0.058394160583941604,6,4
CIRP-00629,Banking & Finance,NCLT Delhi,2021-08-26,Settled,741,13.05,68.08,62,5,0,0,1,2021,2.642622395779755,0.08064516129032258,0,2
CIRP-00630,Retail,NCLT Chennai,2020-11-10,Resolution Plan Approved,783,18.82,34.57,109,20,0,0,1,2020,2.986691528901842,0.1834862385321101,8,1
CIRP-00631,Healthcare,NCLT Ahmedabad,2018-03-12,Appeal Pending,302,91.97,,52,5,0,0,0,2018,4.532276860467767,0.09615384615384616,2,0
CIRP-00632,Retail,NCLT Hyderabad,2022-12-13,Resolution Plan Approved,932,38.74,38.57,27,2,0,0,1,2022,3.6823582371236707,0.07407407407407407,8,3
CIRP-00633,IT / Technology,NCLT Mumbai,2019-04-19,Resolution Plan Approved,1045,38.1,24.66,118,17,1,0,1,2019,3.66612246699132,0.1440677966101695,3,5
CIRP-00634,Manufacturing,NCLT Kolkata,2021-11-29,Resolution Plan Approved,570,45.23,64.38,114,8,0,1,1,2021,3.833628938000134,0.07017543859649122,5,4
CIRP-00635,Others,NCLT Ahmedabad,2021-11-29,Settled,858,1070.62,60.27,126,6,0,0,1,2021,6.976926801176767,0.047619047619047616,6,0
CIRP-00636,IT / Technology,NCLT Delhi,2017-12-13,Ongoing,184,13.4,,39,10,0,1,0,2017,2.667228206581955,0.2564102564102564,3,2
CIRP-00637,Others,NCLT Mumbai,2022-09-02,Liquidation Order,1056,11.84,3.61,38,18,0,0,0,2022,2.552565298261815,0.47368421052631576,6,5
CIRP-00638,Real Estate,NCLT Mumbai,2018-04-29,Appeal Pending,590,120.56,,30,8,0,0,0,2018,4.800407968048592,0.26666666666666666,7,5
CIRP-00639,Manufacturing,NCLT Hyderabad,2021-01-02,Resolution Plan Approved,463,38.45,38.65,123,6,0,0,1,2021,3.6750340472918834,0.04878048780487805,5,3
CIRP-00640,Banking & Finance,NCLT Delhi,2020-04-22,Ongoing,229,125.14,,121,2,0,0,0,2020,4.837392401235505,0.01652892561983471,0,2
CIRP-00641,Healthcare,NCLT Mumbai,2022-05-14,Withdrawn (Sec 12A),792,33.6,43.97,82,10,0,0,1,2022,3.543853682063679,0.12195121951219512,2,5
CIRP-00642,Energy,NCLT Ahmedabad,2020-02-13,Appeal Pending,242,33.96,,92,4,0,0,0,2020,3.5542045507873348,0.043478260869565216,1,0
CIRP-00643,IT / Technology,NCLT Kolkata,2019-06-13,Ongoing,442,78.74,,38,13,0,0,0,2019,4.378771341953209,0.34210526315789475,3,4
CIRP-00644,Others,NCLT Hyderabad,2019-12-21,Settled,653,13.92,79.05,23,9,0,0,1,2019,2.702702594775615,0.391304347826087,6,3
CIRP-00645,Retail,NCLT Hyderabad,2019-05-31,Liquidation Order,418,59.16,0.02,94,17,0,0,0,2019,4.097007679641584,0.18085106382978725,8,3
CIRP-00646,Energy,NCLT Kolkata,2019-09-08,Settled,1062,28.68,61.62,16,10,0,0,1,2019,3.39047341829918,0.625,1,4
CIRP-00647,IT / Technology,NCLT Mumbai,2020-08-07,Liquidation Order,710,32.95,4.25,10,12,0,1,0,2020,3.5248888540047054,1.2,3,5
CIRP-00648,Retail,NCLT Mumbai,2021-09-13,Resolution Plan Approved,339,28.64,32.79,128,2,0,1,1,2021,3.389124800427886,0.015625,8,5
CIRP-00649,Telecom,NCLT Kolkata,2017-04-02,Settled,910,323.37,56.02,21,10,0,0,1,2017,5.781884839543164,0.47619047619047616,9,4
CIRP-00650,Retail,NCLT Chennai,2022-03-12,Withdrawn (Sec 12A),1066,11.19,48.12,105,20,0,1,1,2022,2.5006159434931803,0.19047619047619047,8,1
CIRP-00651,Energy,NCLT Delhi,2017-01-16,Settled,666,75.39,47.5,121,12,0,1,1,2017,4.335851797553269,0.09917355371900827,1,2
CIRP-00652,IT / Technology,NCLT Chennai,2017-07-16,Ongoing,357,31.03,,112,10,0,0,0,2017,3.466672963621067,0.08928571428571429,3,1
CIRP-00653,Manufacturing,NCLT Chennai,2022-07-13,Settled,114,11.16,67.84,30,19,0,0,1,2022,2.498151876538021,0.6333333333333333,5,1
CIRP-00654,Real Estate,NCLT Mumbai,2022-12-28,Resolution Plan Approved,560,1.67,51.25,122,13,0,0,1,2022,0.9820784724121582,0.10655737704918032,7,5
CIRP-00655,IT / Technology,NCLT Mumbai,2017-08-15,Appeal Pending,320,7.04,,49,5,0,0,0,2017,2.0844290831908747,0.10204081632653061,3,5
CIRP-00656,Telecom,NCLT Mumbai,2022-10-24,Appeal Pending,323,142.47,,146,16,0,0,0,2022,4.966125954110298,0.1095890410958904,9,5
CIRP-00657,Healthcare,NCLT Ahmedabad,2017-09-21,Appeal Pending,553,8.68,,144,15,0,0,0,2017,2.2700619012884857,0.10416666666666667,2,0
CIRP-00658,Healthcare,NCLT Delhi,2018-03-23,Appeal Pending,193,185.93,,59,20,0,0,0,2018,5.23073421522424,0.3389830508474576,2,2
CIRP-00659,IT / Technology,NCLT Kolkata,2022-01-11,Ongoing,546,13.36,,140,11,0,0,0,2022,2.664446563620078,0.07857142857142857,3,4
CIRP-00660,Banking & Finance,NCLT Chennai,2022-05-16,Ongoing,436,38.49,,150,5,1,1,0,2022,3.676047475298558,0.03333333333333333,0,1
CIRP-00661,Energy,NCLT Chennai,2020-01-28,Appeal Pending,326,417.75,,50,14,0,0,0,2020,6.037274083139276,0.28,1,1
CIRP-00662,Banking & Finance,NCLT Kolkata,2019-09-25,Liquidation Order,684,68.26,3.2,129,18,0,0,0,2019,4.237867538974276,0.13953488372093023,0,4
CIRP-00663,Banking & Finance,NCLT Ahmedabad,2019-01-25,Liquidation Order,270,12.69,2.53,24,19,0,0,0,2019,2.6166656393003573,0.7916666666666666,0,0
CIRP-00664,Others,NCLT Delhi,2017-01-25,Resolution Plan Approved,403,380.39,16.65,134,18,0,1,1,2017,5.94382247363014,0.13432835820895522,6,2
CIRP-00665,Energy,NCLT Ahmedabad,2018-03-25,Resolution Plan Approved,505,172.19,26.67,132,1,0,1,1,2018,5.154389257740952,0.007575757575757576,1,0
CIRP-00666,Banking & Finance,NCLT Chennai,2020-02-24,Liquidation Order,1004,209.29,0.23,64,15,1,0,0,2020,5.348487530460613,0.234375,0,1
CIRP-00667,Telecom,NCLT Ahmedabad,2020-02-05,Appeal Pending,512,41.12,,89,12,0,0,0,2020,3.740522687265775,0.1348314606741573,9,0
CIRP-00668,Others,NCLT Chennai,2017-05-21,Ongoing,219,33.92,,8,7,0,0,0,2017,3.5530597309714014,0.875,6,1
CIRP-00669,Telecom,NCLT Hyderabad,2018-11-05,Appeal Pending,596,44.06,,142,9,0,0,0,2018,3.8079949350040985,0.06338028169014084,9,3
CIRP-00670,Others,NCLT Hyderabad,2021-10-17,Withdrawn (Sec 12A),842,339.44,52.87,117,9,0,1,1,2021,5.83023889860876,0.07692307692307693,6,3
CIRP-00671,Manufacturing,NCLT Ahmedabad,2020-11-04,Appeal Pending,267,343.9,,115,2,0,0,0,2020,5.843254519942795,0.017391304347826087,5,0
CIRP-00672,Others,NCLT Kolkata,2021-08-06,Settled,387,73.12,43.84,7,17,0,0,1,2021,4.3056854014171595,2.4285714285714284,6,4
CIRP-00673,IT / Technology,NCLT Ahmedabad,2018-12-18,Withdrawn (Sec 12A),1077,4.92,75.69,59,6,0,0,1,2018,1.7783364488959144,0.1016949152542373,3,0
CIRP-00674,Energy,NCLT Ahmedabad,2019-05-13,Withdrawn (Sec 12A),624,18.93,54.62,67,20,0,0,1,2019,2.9922261342247034,0.29850746268656714,1,0
CIRP-00675,Retail,NCLT Hyderabad,2022-05-03,Settled,328,159.9,29.96,52,20,0,1,1,2022,5.080783053998338,0.38461538461538464,8,3
CIRP-00676,Infrastructure,NCLT Hyderabad,2020-05-11,Resolution Plan Approved,809,588.19,56.72,67,4,0,1,1,2020,6.3787487122787985,0.05970149253731343,4,3
CIRP-00677,Energy,NCLT Hyderabad,2019-04-18,Settled,765,1.23,29.37,43,10,0,0,1,2019,0.8020015854720274,0.23255813953488372,1,3
CIRP-00678,Infrastructure,NCLT Ahmedabad,2021-01-02,Appeal Pending,247,585.12,,131,6,0,1,0,2021,6.373524546769825,0.04580152671755725,4,0
CIRP-00679,Energy,NCLT Chennai,2020-06-30,Settled,1005,127.92,67.49,131,9,0,0,1,2020,4.859192056947237,0.06870229007633588,1,1
CIRP-00680,Others,NCLT Delhi,2017-02-14,Settled,335,377.01,62.72,119,4,0,0,1,2017,5.934920650296115,0.03361344537815126,6,2
CIRP-00681,Banking & Finance,NCLT Hyderabad,2022-01-01,Settled,296,77.88,60.7,42,16,0,1,1,2022,4.36792771029438,0.38095238095238093,0,3
CIRP-00682,Telecom,NCLT Ahmedabad,2019-03-27,Settled,930,19.2,53.1,85,12,0,0,1,2019,3.005682604407159,0.1411764705882353,9,0
CIRP-00683,Retail,NCLT Mumbai,2021-02-14,Liquidation Order,949,64.52,0.91,127,17,0,0,0,2021,4.182355439544814,0.13385826771653545,8,5
CIRP-00684,Manufacturing,NCLT Ahmedabad,2019-08-24,Liquidation Order,668,6.15,0.88,118,16,0,0,0,2019,1.9671123567059163,0.13559322033898305,5,0
CIRP-00685,Retail,NCLT Chennai,2017-02-20,Settled,236,55.86,76.23,143,18,0,1,1,2017,4.040592106222854,0.1258741258741259,8,1
CIRP-00686,IT / Technology,NCLT Ahmedabad,2020-01-19,Withdrawn (Sec 12A),435,29.75,74.48,61,0,1,0,1,2020,3.4258899942525267,0.0,3,0
CIRP-00687,Real Estate,NCLT Ahmedabad,2020-10-09,Ongoing,427,59.73,,100,6,1,0,0,2020,4.106437809909484,0.06,7,0
CIRP-00688,Telecom,NCLT Hyderabad,2019-02-19,Ongoing,534,96.9,,143,15,1,0,0,2019,4.583946549536464,0.1048951048951049,9,3
CIRP-00689,Banking & Finance,NCLT Hyderabad,2017-07-12,Ongoing,511,208.72,,120,10,0,0,0,2017,5.345773307704332,0.08333333333333333,0,3
CIRP-00690,Others,NCLT Delhi,2022-03-18,Withdrawn (Sec 12A),570,116.81,69.63,105,13,0,0,1,2022,4.769073157258028,0.12380952380952381,6,2
CIRP-00691,Others,NCLT Delhi,2022-05-10,Appeal Pending,110,7.22,,15,16,0,0,0,2022,2.1065702090680882,1.0666666666666667,6,2
CIRP-00692,Retail,NCLT Hyderabad,2019-09-08,Ongoing,540,50.03,,114,0,0,1,0,2019,3.93241369507588,0.0,8,3
CIRP-00693,Banking & Finance,NCLT Chennai,2022-04-10,Withdrawn (Sec 12A),476,34.54,74.32,90,4,0,0,1,2022,3.570658822726505,0.044444444444444446,0,1
CIRP-00694,Real Estate,NCLT Kolkata,2020-12-04,Appeal Pending,133,18.1,,80,20,0,1,0,2020,2.9496883350525844,0.25,7,4
CIRP-00695,Energy,NCLT Ahmedabad,2020-03-17,Settled,484,6.58,56.87,34,20,1,0,1,2020,2.0255131996542803,0.5882352941176471,1,0
CIRP-00696,Others,NCLT Delhi,2017-03-07,Settled,517,3.81,82.48,38,11,0,1,1,2017,1.57069708411767,0.2894736842105263,6,2
CIRP-00697,IT / Technology,NCLT Chennai,2018-06-26,Liquidation Order,824,47.97,1.04,108,2,1,0,0,2018,3.891207865714226,0.018518518518518517,3,1
CIRP-00698,Manufacturing,NCLT Hyderabad,2018-11-24,Ongoing,54,569.2,,69,11,1,1,0,2018,6.345987176478571,0.15942028985507245,5,3
CIRP-00699,Healthcare,NCLT Ahmedabad,2019-07-28,Settled,156,38.12,66.44,64,5,0,0,1,2019,3.6666338451666167,0.078125,2,0
CIRP-00700,Retail,NCLT Hyderabad,2022-11-15,Resolution Plan Approved,1052,88.97,19.1,15,10,0,0,1,2022,4.499476281429027,0.6666666666666666,8,3
CIRP-00701,Retail,NCLT Delhi,2022-04-02,Ongoing,380,31.59,,83,1,1,0,0,2022,3.4840054928494704,0.012048192771084338,8,2
CIRP-00702,Real Estate,NCLT Delhi,2020-08-29,Liquidation Order,996,3.51,10.76,118,13,1,1,0,2020,1.506297153514587,0.11016949152542373,7,2
CIRP-00703,IT / Technology,NCLT Ahmedabad,2022-08-22,Settled,944,48.62,63.17,127,15,1,1,1,2022,3.9043939782636548,0.11811023622047244,3,0
CIRP-00704,IT / Technology,NCLT Ahmedabad,2019-09-30,Resolution Plan Approved,662,16.15,58.65,150,5,0,0,1,2019,2.8419981736119486,0.03333333333333333,3,0
CIRP-00705,Banking & Finance,NCLT Ahmedabad,2019-12-09,Resolution Plan Approved,669,16.97,19.77,17,17,0,1,1,2019,2.8887037007954675,1.0,0,0
CIRP-00706,Healthcare,NCLT Delhi,2022-10-25,Ongoing,59,433.81,,105,3,0,0,0,2022,6.074909154062617,0.02857142857142857,2,2
CIRP-00707,Others,NCLT Mumbai,2018-12-18,Appeal Pending,183,72.75,,65,18,0,0,0,2018,4.300680995219929,0.27692307692307694,6,5
CIRP-00708,Infrastructure,NCLT Delhi,2020-05-06,Liquidation Order,823,116.72,5.61,116,16,0,0,0,2020,4.7683089233652725,0.13793103448275862,4,2
CIRP-00709,Retail,NCLT Hyderabad,2018-09-08,Withdrawn (Sec 12A),535,1.53,79.29,123,15,0,0,1,2018,0.9282193027394289,0.12195121951219512,8,3
CIRP-00710,Real Estate,NCLT Chennai,2021-07-24,Withdrawn (Sec 12A),91,51.3,79.03,128,4,0,0,1,2021,3.9569963710708773,0.03125,7,1
CIRP-00711,Retail,NCLT Delhi,2020-01-05,Ongoing,529,6.59,,83,8,0,0,0,2020,2.0268315914075385,0.0963855421686747,8,2
CIRP-00712,Telecom,NCLT Hyderabad,2019-05-02,Resolution Plan Approved,110,20.67,21.91,113,9,0,1,1,2019,3.075928815548268,0.07964601769911504,9,3
CIRP-00713,Energy,NCLT Chennai,2017-08-23,Settled,264,33.21,67.95,16,8,0,0,1,2017,3.5325179989895132,0.5,1,1
CIRP-00714,Telecom,NCLT Kolkata,2021-04-06,Liquidation Order,340,51.29,1.23,5,19,0,0,0,2021,3.956805148200039,3.8,9,4
CIRP-00715,IT / Technology,NCLT Hyderabad,2018-07-09,Resolution Plan Approved,444,329.8,48.52,47,8,1,0,1,2018,5.801513963149536,0.1702127659574468,3,3
CIRP-00716,Healthcare,NCLT Ahmedabad,2022-10-12,Ongoing,369,42.53,,16,19,1,0,0,2022,3.773450355564206,1.1875,2,0
CIRP-00717,Real Estate,NCLT Hyderabad,2018-08-20,Withdrawn (Sec 12A),1037,7.15,65.3,122,10,0,0,1,2018,2.0980179272527715,0.08196721311475409,7,3
CIRP-00718,Banking & Finance,NCLT Kolkata,2019-07-02,Liquidation Order,319,174.06,4.82,50,17,0,1,0,2019,5.165128772304292,0.34,0,4
CIRP-00719,Healthcare,NCLT Chennai,2018-09-01,Resolution Plan Approved,442,56.61,36.88,150,4,1,1,1,2018,4.053696163744291,0.02666666666666667,2,1
CIRP-00720,Retail,NCLT Mumbai,2022-11-12,Settled,578,110.88,41.33,137,16,0,0,1,2022,4.717426868333759,0.11678832116788321,8,5
